model,topic_id,is_outlier,name,document_count,top_terms,term_weights
bertopic_en,97,False,97_mars_tiyera_colony_jhon,25,"mars, tiyera, colony, jhon, uncles, benus, since, on, earliest, exceeded",mars:0.175853; tiyera:0.090205; colony:0.090086; jhon:0.058266; uncles:0.042536; benus:0.038844; since:0.027225; on:0.027203; earliest:0.024439; exceeded:0.024439
bertopic_en,98,False,98_remember_remembers_ago_remembered,25,"remember, remembers, ago, remembered, still, memory, trying, watched, strong, month",remember:0.437735; remembers:0.1621; ago:0.066736; remembered:0.059168; still:0.055431; memory:0.050408; trying:0.045335; watched:0.043421; strong:0.036816; month:0.036816
bertopic_en,99,False,99_secret_hide_hiding_documents,25,"secret, hide, hiding, documents, seek, somewhere, hidden, governments, stores, website",secret:0.215924; hide:0.161749; hiding:0.150473; documents:0.065463; seek:0.037612; somewhere:0.037612; hidden:0.037612; governments:0.037612; stores:0.037612; website:0.037612
bertopic_en,100,False,100_forget_forgotten_forgot_never,25,"forget, forgotten, forgot, never, kindness, almost, boss, remember, forever, admit",forget:0.258145; forgotten:0.207581; forgot:0.198396; never:0.07105; kindness:0.060265; almost:0.05556; boss:0.047893; remember:0.045646; forever:0.0422; admit:0.0422
bertopic_en,101,False,101_change_changed_changes_mind,25,"change, changed, changes, mind, code, switching, matter, scary, borrowed, everything",change:0.382643; changed:0.219976; changes:0.098194; mind:0.069014; code:0.056418; switching:0.056418; matter:0.051019; scary:0.049097; borrowed:0.041828; everything:0.034941
bertopic_en,102,False,102_smiled_smile_winked_blushed,25,"smiled, smile, winked, blushed, broadly, act, strangely, shrugged, winking, wink",smiled:0.37388; smile:0.347815; winked:0.243513; blushed:0.151315; broadly:0.086939; act:0.086939; strangely:0.086939; shrugged:0.086939; winking:0.086939; wink:0.086939
bertopic_en,103,False,103_king_children_gold_party,24,"king, children, gold, party, kings, grow, welcome, noise, blow, marie",king:0.109252; children:0.101818; gold:0.087402; party:0.071876; kings:0.05955; grow:0.050733; welcome:0.040582; noise:0.039284; blow:0.034215; marie:0.034215
bertopic_en,104,False,104_thank_thanks_congratulating_cooperation,24,"thank, thanks, congratulating, cooperation, bless, response, opportunity, thanking, polite, quick",thank:0.374268; thanks:0.071415; congratulating:0.050993; cooperation:0.050993; bless:0.050993; response:0.050993; opportunity:0.050993; thanking:0.050993; polite:0.050993; quick:0.044376
bertopic_en,105,False,105_flowers_garden_flower_roses,24,"flowers, garden, flower, roses, picked, pick, bought, gardener, fragrant, sprouting",flowers:0.242479; garden:0.090038; flower:0.085464; roses:0.058945; picked:0.054991; pick:0.049456; bought:0.042135; gardener:0.037086; fragrant:0.037086; sprouting:0.037086
bertopic_en,106,False,106_sit_back_sitting_down,24,"sit, back, sitting, down, sits, seat, gentleman, behind, taken, can",sit:0.470728; back:0.145365; sitting:0.062902; down:0.057127; sits:0.053033; seat:0.053033; gentleman:0.053033; behind:0.050934; taken:0.042146; can:0.041932
bertopic_en,107,False,107_care_cares_matter_doesn,24,"care, cares, matter, doesn, cared, cost, stuff, don, about, nobody",care:0.281307; cares:0.163826; matter:0.099912; doesn:0.062165; cared:0.055243; cost:0.048074; stuff:0.048074; don:0.046926; about:0.041086; nobody:0.036835
bertopic_en,108,False,108_shouted_whispering_shouting_shout,24,"shouted, whispering, shouting, shout, applauded, screaming, yell, screamed, scream, yelled",shouted:0.352227; whispering:0.170862; shouting:0.124733; shout:0.124733; applauded:0.113908; screaming:0.071666; yell:0.071666; screamed:0.071666; scream:0.071666; yelled:0.071666
bertopic_en,109,False,109_alone_travel_traveling_husband,24,"alone, travel, traveling, husband, essential, nowadays, go, strict, case, friday",alone:0.205886; travel:0.136884; traveling:0.051938; husband:0.037239; essential:0.037086; nowadays:0.037086; go:0.035551; strict:0.032274; case:0.032274; friday:0.027495
bertopic_en,110,False,110_eggplant_eggs_egg_oliver,24,"eggplant, eggs, egg, oliver, hen, nicotine, sources, laid, yolks, yolk",eggplant:0.204483; eggs:0.167516; egg:0.140826; oliver:0.072942; hen:0.039577; nicotine:0.039577; sources:0.039577; laid:0.039577; yolks:0.039577; yolk:0.039577
bertopic_en,111,False,111_bats_fly_flying_castle,24,"bats, fly, flying, castle, many, over, waterfront, gabiotas, fireflies, junk",bats:0.268622; fly:0.136687; flying:0.106383; castle:0.097948; many:0.094655; over:0.046049; waterfront:0.045811; gabiotas:0.028822; fireflies:0.028822; junk:0.028822
bertopic_en,112,False,112_thirsty_water_tap_splattered,23,"thirsty, water, tap, splattered, harmful, cannot, faucet, survive, oil, freddy",thirsty:0.298483; water:0.231056; tap:0.051993; splattered:0.051993; harmful:0.051993; cannot:0.047018; faucet:0.045246; survive:0.045246; oil:0.04132; freddy:0.04132
bertopic_en,113,False,113_tea_drink_bubble_hot,23,"tea, drink, bubble, hot, sipped, charlie, teapot, mirabel, blubering, salabat",tea:0.369; drink:0.121687; bubble:0.090042; hot:0.054914; sipped:0.040483; charlie:0.040483; teapot:0.040483; mirabel:0.040483; blubering:0.040483; salabat:0.03523
bertopic_en,114,False,114_agree_disagrees_agreed_argue,23,"agree, disagrees, agreed, argue, with, agrees, reasonable, totally, correctly, ideas",agree:0.407471; disagrees:0.180774; agreed:0.121935; argue:0.096887; with:0.073292; agrees:0.060958; reasonable:0.060958; totally:0.060958; correctly:0.053047; ideas:0.048444
bertopic_en,115,False,115_live_from_norway_where,23,"live, from, norway, where, turkey, lived, karen, countryside, hyogo, here",live:0.121399; from:0.106751; norway:0.101431; where:0.093538; turkey:0.086414; lived:0.063114; karen:0.058278; countryside:0.058278; hyogo:0.058278; here:0.045533
bertopic_en,116,False,116_home_go_coming_christmas,23,"home, go, coming, christmas, now, ok, turtle, sent, welcome, today",home:0.23831; go:0.094144; coming:0.065379; christmas:0.050498; now:0.043622; ok:0.036406; turtle:0.036406; sent:0.034385; welcome:0.029121; today:0.028946
bertopic_en,117,False,117_wrong_right_re_opinion,22,"wrong, right, re, opinion, maybe, ebyang, opposite, hope, believes, think",wrong:0.280323; right:0.146071; re:0.080801; opinion:0.066719; maybe:0.046125; ebyang:0.043539; opposite:0.03976; hope:0.037377; believes:0.035034; think:0.028058
bertopic_en,118,False,118_study_studying_hard_interlingua,22,"study, studying, hard, interlingua, monica, pinili, concentrating, desperate, difficulty, exams",study:0.272924; studying:0.11147; hard:0.060258; interlingua:0.050031; monica:0.050031; pinili:0.050031; concentrating:0.050031; desperate:0.043539; difficulty:0.043539; exams:0.043539
bertopic_en,119,False,119_beach_sand_pink_frolicking,22,"beach, sand, pink, frolicking, gray, jerry, on, wally, sandals, danny",beach:0.253095; sand:0.173641; pink:0.061863; frolicking:0.058419; gray:0.054526; jerry:0.053349; on:0.05173; wally:0.042871; sandals:0.033565; danny:0.033565
bertopic_en,120,False,120_angry_upset_anger_grudge,22,"angry, upset, anger, grudge, grace, couldn, news, frowning, disturbed, why",angry:0.329413; upset:0.079521; anger:0.050031; grudge:0.050031; grace:0.050031; couldn:0.046125; news:0.045243; frowning:0.043539; disturbed:0.043539; why:0.039956
bertopic_en,121,False,121_television_tv_watch_watched,22,"television, tv, watch, watched, turn, show, off, work, broken, watching",television:0.215103; tv:0.182367; watch:0.114645; watched:0.078157; turn:0.076742; show:0.056415; off:0.053345; work:0.049972; broken:0.046839; watching:0.046839
bertopic_en,122,False,122_milk_cow_cows_give,22,"milk, cow, cows, give, cup, us, drink, milking, costs, melanie",milk:0.407361; cow:0.14283; cows:0.107122; give:0.079771; cup:0.060483; us:0.059803; drink:0.051093; milking:0.050993; costs:0.044376; melanie:0.044376
bertopic_en,123,False,123_follow_followed_forward_rule,22,"follow, followed, forward, rule, rules, approached, us, move, until, end",follow:0.603417; followed:0.171102; forward:0.148875; rule:0.148875; rules:0.148875; approached:0.085537; us:0.060189; move:0.050728; until:0.043983; end:0.041979
bertopic_en,124,False,124_hungry_appetite_nutritiously_eat,21,"hungry, appetite, nutritiously, eat, something, aren, still, very, ll, am",hungry:0.581618; appetite:0.135739; nutritiously:0.07799; eat:0.052443; something:0.047336; aren:0.046252; still:0.042389; very:0.031925; ll:0.03131; am:0.029965
bertopic_en,125,False,125_road_side_right_left,21,"road, side, right, left, controls, turn, brain, body, intersection, winding",road:0.197278; side:0.096018; right:0.076327; left:0.075616; controls:0.065002; turn:0.052693; brain:0.047702; body:0.039385; intersection:0.037347; winding:0.037347
bertopic_en,126,False,126_birthday_today_celebrate_happy,21,"birthday, today, celebrate, happy, november, sixteenth, muriel, tomorrow, my, june",birthday:0.390945; today:0.084492; celebrate:0.075939; happy:0.053308; november:0.047778; sixteenth:0.047778; muriel:0.047778; tomorrow:0.042246; my:0.041228; june:0.037969
bertopic_en,127,False,127_rich_salary_losing_goal,21,"rich, salary, losing, goal, money, poor, poverty, trophy, billionaire, coach",rich:0.109861; salary:0.079577; losing:0.060208; goal:0.056169; money:0.052832; poor:0.048383; poverty:0.037881; trophy:0.037881; billionaire:0.037881; coach:0.037881
bertopic_en,128,False,128_dictionary_word_spell_vocabulary,21,"dictionary, word, spell, vocabulary, words, use, balimbing, nouns, remaining, dictionaries",dictionary:0.24098; word:0.124663; spell:0.064547; vocabulary:0.064547; words:0.057208; use:0.042732; balimbing:0.037086; nouns:0.037086; remaining:0.037086; dictionaries:0.037086
bertopic_en,129,False,129_believe_christ_jesus_god,21,"believe, christ, jesus, god, christians, ability, finds, miracles, swear, true",believe:0.23746; christ:0.078222; jesus:0.071434; god:0.050067; christians:0.044943; ability:0.044943; finds:0.044943; miracles:0.044943; swear:0.044943; true:0.037241
bertopic_en,130,False,130_learned_bowl_apprentice_fed,21,"learned, bowl, apprentice, fed, celeste, student, taught, ate, eat, what",learned:0.212947; bowl:0.171551; apprentice:0.142975; fed:0.123157; celeste:0.107232; student:0.087196; taught:0.067519; ate:0.059563; eat:0.056733; what:0.046372
bertopic_en,131,False,131_dance_danced_unless_dances,20,"dance, danced, unless, dances, dancing, sang, music, talked, night, anyone",dance:0.358304; danced:0.346844; unless:0.06713; dances:0.06713; dancing:0.058419; sang:0.047007; music:0.041242; talked:0.041242; night:0.039199; anyone:0.030353
bertopic_en,132,False,132_soup_puts_tomatoes_salty,20,"soup, puts, tomatoes, salty, cooking, lukewarm, heated, potato, quietly, ginger",soup:0.343133; puts:0.13813; tomatoes:0.061435; salty:0.061435; cooking:0.061058; lukewarm:0.041432; heated:0.041432; potato:0.041432; quietly:0.041432; ginger:0.041432
bertopic_en,133,False,133_tsitsaron_tsampurado_cooks_cooking,20,"tsitsaron, tsampurado, cooks, cooking, aligi, turon, pipinig, toffee, aroskaldo, lizbeth",tsitsaron:0.360239; tsampurado:0.30684; cooks:0.184027; cooking:0.076249; aligi:0.064674; turon:0.064674; pipinig:0.064674; toffee:0.064674; aroskaldo:0.064674; lizbeth:0.064674
bertopic_en,134,False,134_bath_bathroom_shower_takes,20,"bath, bathroom, shower, takes, every, take, restroom, intoxicating, diaper, bursting",bath:0.189435; bathroom:0.181436; shower:0.112891; takes:0.090718; every:0.062545; take:0.05061; restroom:0.047351; intoxicating:0.047351; diaper:0.047351; bursting:0.047351
bertopic_en,135,False,135_flower_small_large_gray,20,"flower, small, large, gray, yellow, purple, spring, blue, grows, pale",flower:0.395511; small:0.183866; large:0.081442; gray:0.055761; yellow:0.046561; purple:0.044886; spring:0.040918; blue:0.039551; grows:0.036054; pale:0.030535
bertopic_en,136,False,136_room_entered_enter_rest,20,"room, entered, enter, rest, kissing, stays, hallway, inside, saw, into",room:0.156003; entered:0.114319; enter:0.080119; rest:0.049059; kissing:0.04652; stays:0.04652; hallway:0.04652; inside:0.046086; saw:0.041531; into:0.038548
bertopic_en,137,False,137_parents_obedient_unpleasant_tell,20,"parents, obedient, unpleasant, tell, fighting, introduce, divorced, strict, my, care",parents:0.338469; obedient:0.046116; unpleasant:0.046116; tell:0.045192; fighting:0.040131; introduce:0.040131; divorced:0.040131; strict:0.040131; my:0.033672; care:0.033547
bertopic_en,138,False,138_quiet_silent_advise_julian,20,"quiet, silent, advise, julian, remained, unfriendly, worries, gossip, remain, pretends",quiet:0.176361; silent:0.138825; advise:0.049564; julian:0.049564; remained:0.049564; unfriendly:0.049564; worries:0.049564; gossip:0.049564; remain:0.043132; pretends:0.043132
bertopic_en,139,False,139_down_jumped_jump_jumping,19,"down, jumped, jump, jumping, bow, gun, joy, knelt, keep, everyone",down:0.317373; jumped:0.313593; jump:0.275079; jumping:0.17093; bow:0.17093; gun:0.098209; joy:0.098209; knelt:0.098209; keep:0.05638; everyone:0.055779
bertopic_en,140,False,140_andong_spaceship_dodong_estate,19,"andong, spaceship, dodong, estate, planet, totong, irding, teteng, space, kekong",andong:0.201407; spaceship:0.153946; dodong:0.128288; estate:0.069926; planet:0.067842; totong:0.063553; irding:0.053578; teteng:0.049365; space:0.040342; kekong:0.040177
bertopic_en,141,False,141_fish_caught_aquaculture_fishing,19,"fish, caught, aquaculture, fishing, irding, its, yesterday, fishermen, dike, livelihood",fish:0.227857; caught:0.119502; aquaculture:0.078891; fishing:0.072044; irding:0.060446; its:0.055694; yesterday:0.050131; fishermen:0.045327; dike:0.045327; livelihood:0.045327
bertopic_en,142,False,142_pizza_olives_totong_likes,19,"pizza, olives, totong, likes, jar, squid, lot, seaweed, siyowa, asado",pizza:0.254746; olives:0.191191; totong:0.112756; likes:0.110336; jar:0.063417; squid:0.063417; lot:0.042852; seaweed:0.042769; siyowa:0.042769; asado:0.042769
bertopic_en,143,False,143_tagalog_accent_natives_darker,19,"tagalog, accent, natives, darker, apostrophes, english, filipino, usually, foreign, instead",tagalog:0.229052; accent:0.047093; natives:0.047093; darker:0.047093; apostrophes:0.043006; english:0.037083; filipino:0.036083; usually:0.036083; foreign:0.034559; instead:0.033246
bertopic_en,144,False,144_tired_looks_continued_complaints,19,"tired, looks, continued, complaints, bit, easily, sleepy, straight, gets, very",tired:0.457617; looks:0.087784; continued:0.058419; complaints:0.058419; bit:0.053349; easily:0.047007; sleepy:0.047007; straight:0.044761; gets:0.041242; very:0.04122
bertopic_en,145,False,145_choose_choice_decision_decided,19,"choose, choice, decision, decided, choices, limited, suggestions, refuse, decide, forced",choose:0.220142; choice:0.170862; decision:0.124733; decided:0.113908; choices:0.071666; limited:0.071666; suggestions:0.071666; refuse:0.062366; decide:0.062366; forced:0.056954
bertopic_en,146,False,146_dress_dressed_skirt_skirts,19,"dress, dressed, skirt, skirts, uniform, wear, woman, wearing, loose, as",dress:0.167278; dressed:0.122047; skirt:0.106266; skirts:0.083155; uniform:0.075939; wear:0.061024; woman:0.049586; wearing:0.049134; loose:0.047778; as:0.046134
bertopic_en,147,False,147_gay_gays_marcel_prefers,18,"gay, gays, marcel, prefers, boyfriend, transsexuals, closeted, beings, respect, hates",gay:0.340123; gays:0.109946; marcel:0.080263; prefers:0.057319; boyfriend:0.056663; transsexuals:0.046116; closeted:0.046116; beings:0.046116; respect:0.040131; hates:0.040131
bertopic_en,148,False,148_sugar_coffee_diabetes_cookie,18,"sugar, coffee, diabetes, cookie, putting, nina, suman, timmy, tonya, jar",sugar:0.411651; coffee:0.061888; diabetes:0.051488; cookie:0.051488; putting:0.051488; nina:0.044807; suman:0.040918; timmy:0.040918; tonya:0.040918; jar:0.038173
bertopic_en,149,False,149_school_today_founded_reduced,18,"school, today, founded, reduced, ashes, hiromi, go, official, uniform, eight",school:0.263413; today:0.053439; founded:0.045327; reduced:0.045327; ashes:0.045327; hiromi:0.045327; go:0.043451; official:0.039445; uniform:0.036022; eight:0.033605
bertopic_en,150,False,150_gumamela_plants_castle_next,18,"gumamela, plants, castle, next, there, bopeep, ramparts, hugo, moat, garden",gumamela:0.297313; plants:0.207088; castle:0.105313; next:0.082032; there:0.039627; bopeep:0.035121; ramparts:0.035121; hugo:0.035121; moat:0.035121; garden:0.031976
bertopic_en,151,False,151_gelatin_sago_cinnamon_wiener,18,"gelatin, sago, cinnamon, wiener, cassandra, eats, alessandro, ellen, experiment, curly",gelatin:0.520538; sago:0.266396; cinnamon:0.139259; wiener:0.127005; cassandra:0.115378; eats:0.087115; alessandro:0.066291; ellen:0.066291; experiment:0.066291; curly:0.066291
bertopic_en,152,False,152_coconut_small_big_ninoy,18,"coconut, small, big, ninoy, quickly, slowly, man, put, eats, coconuts",coconut:0.297423; small:0.115196; big:0.10174; ninoy:0.09229; quickly:0.091828; slowly:0.081645; man:0.079451; put:0.05632; eats:0.040696; coconuts:0.03871
bertopic_en,153,False,153_tree_monkey_forest_trees,18,"tree, monkey, forest, trees, monkeys, climb, noldo, falls, itself, climbs",tree:0.164096; monkey:0.112338; forest:0.112078; trees:0.100072; monkeys:0.087907; climb:0.074892; noldo:0.050508; falls:0.050508; itself:0.050508; climbs:0.050508
bertopic_en,154,False,154_restaurant_wish_could_hope,18,"restaurant, wish, could, hope, eat, at, we, brazilian, danish, swedish",restaurant:0.263488; wish:0.184594; could:0.147347; hope:0.130975; eat:0.125256; at:0.081993; we:0.06558; brazilian:0.043829; danish:0.043829; swedish:0.043829
bertopic_en,155,False,155_mountain_top_climbing_climb,18,"mountain, top, climbing, climb, tower, look, whole, anito, mountainous, meteor",mountain:0.239436; top:0.081283; climbing:0.073842; climb:0.062909; tower:0.062909; look:0.058013; whole:0.043631; anito:0.042426; mountainous:0.042426; meteor:0.042426
bertopic_en,156,False,156_students_classroom_class_student,18,"students, classroom, class, student, incorrectly, graduation, packed, copying, defecated, audience",students:0.241805; classroom:0.124826; class:0.087485; student:0.060451; incorrectly:0.044566; graduation:0.044566; packed:0.044566; copying:0.044566; defecated:0.044566; audience:0.044566
bertopic_en,157,False,157_bread_wheat_buttered_ham,18,"bread, wheat, buttered, ham, hardens, yeast, thrown, cubes, lump, alms",bread:0.274622; wheat:0.075658; buttered:0.04347; ham:0.04347; hardens:0.04347; yeast:0.04347; thrown:0.04347; cubes:0.04347; lump:0.04347; alms:0.04347
bertopic_en,158,False,158_boston_francisco_san_via,17,"boston, francisco, san, via, chicago, summer, ve, aren, traveled, stayed",boston:0.365553; francisco:0.086264; san:0.078777; via:0.049564; chicago:0.039389; summer:0.034706; ve:0.031652; aren:0.029394; traveled:0.029394; stayed:0.029394
bertopic_en,159,False,159_quincy_josh_wally_tapsilog,17,"quincy, josh, wally, tapsilog, cooked, longsilog, adosilog, chosilog, bangsilog, cook",quincy:0.342205; josh:0.299482; wally:0.27313; tapsilog:0.2102; cooked:0.209894; longsilog:0.203932; adosilog:0.19025; chosilog:0.19025; bangsilog:0.179689; cook:0.17439
bertopic_en,160,False,160_blanket_green_pillow_red,17,"blanket, green, pillow, red, and, orange, white, black, violet, curtain",blanket:0.365453; green:0.146342; pillow:0.090493; red:0.074501; and:0.056118; orange:0.053469; white:0.04554; black:0.038843; violet:0.038547; curtain:0.036408
bertopic_en,161,False,161_news_newspaper_received_journalist,17,"news, newspaper, received, journalist, newspapers, reporter, cover, bad, wall, foreign",news:0.285464; newspaper:0.193934; received:0.070332; journalist:0.063135; newspapers:0.063135; reporter:0.054942; cover:0.054942; bad:0.052315; wall:0.050174; foreign:0.040319
bertopic_en,162,False,162_surprised_joking_kidding_serious,17,"surprised, joking, kidding, serious, disappointed, joke, seriously, just, be, little",surprised:0.362011; joking:0.280973; kidding:0.280973; serious:0.247571; disappointed:0.117851; joke:0.117851; seriously:0.082524; just:0.05036; be:0.043253; little:0.038066
bertopic_en,163,False,163_say_angrier_anything_nothing,17,"say, angrier, anything, nothing, something, said, tell, way, no, else",say:0.221158; angrier:0.063135; anything:0.053787; nothing:0.039921; something:0.03832; said:0.031891; tell:0.030935; way:0.029692; no:0.029212; else:0.029103
bertopic_en,164,False,164_america_london_traveled_went,17,"america, london, traveled, went, towns, trip, china, canada, came, ancient",america:0.136004; london:0.102003; traveled:0.090724; went:0.053175; towns:0.044376; trip:0.035707; china:0.034001; canada:0.034001; came:0.032588; ancient:0.032565
bertopic_en,165,False,165_reason_why_whatever_else,17,"reason, why, whatever, else, good, understand, for, not, that, but",reason:0.234194; why:0.199096; whatever:0.078065; else:0.062683; good:0.052247; understand:0.042545; for:0.036183; not:0.029959; that:0.029002; but:0.028872
bertopic_en,166,False,166_breakfast_having_spoiled_served,17,"breakfast, having, spoiled, served, tony, eating, finished, had, ready, haven",breakfast:0.506281; having:0.072718; spoiled:0.061535; served:0.056195; tony:0.041935; eating:0.040529; finished:0.038289; had:0.030799; ready:0.029296; haven:0.02539
bertopic_en,167,False,167_beautiful_she_pretty_charming,17,"beautiful, she, pretty, charming, sexy, isn, marika, beauty, legs, angry",beautiful:0.267372; she:0.088811; pretty:0.06978; charming:0.06978; sexy:0.06978; isn:0.067018; marika:0.060725; beauty:0.055455; legs:0.048863; angry:0.032817
bertopic_en,168,False,168_count_counting_hundred_centimeters,17,"count, counting, hundred, centimeters, counted, barbers, players, plums, rugby, referees",count:0.283211; counting:0.107328; hundred:0.082235; centimeters:0.061666; counted:0.061666; barbers:0.061666; players:0.061666; plums:0.061666; rugby:0.061666; referees:0.061666
bertopic_en,169,False,169_exam_passed_pass_upcoming,16,"exam, passed, pass, upcoming, revising, exams, depends, sounds, whether, hadn",exam:0.353489; passed:0.147922; pass:0.117072; upcoming:0.049105; revising:0.049105; exams:0.042733; depends:0.042733; sounds:0.042733; whether:0.042733; hadn:0.039024
bertopic_en,170,False,170_eat_wastes_laboratory_live,16,"eat, wastes, laboratory, live, whatever, slowly, want, while, must, sure",eat:0.185735; wastes:0.073657; laboratory:0.058536; live:0.043838; whatever:0.042285; slowly:0.038838; want:0.038494; while:0.034641; must:0.032106; sure:0.02829
bertopic_en,171,False,171_hard_life_push_sometimes,16,"hard, life, push, sometimes, rolling, seasons, tough, struggling, mystery, huh",hard:0.225815; life:0.152426; push:0.127715; sometimes:0.092258; rolling:0.080353; seasons:0.080353; tough:0.080353; struggling:0.080353; mystery:0.069926; huh:0.069926
bertopic_en,172,False,172_daughters_twins_sons_birth,16,"daughters, twins, sons, birth, two, nurse, children, daughter, she, dedicated",daughters:0.145331; twins:0.145331; sons:0.096887; birth:0.096887; two:0.091665; nurse:0.077858; children:0.07256; daughter:0.072301; she:0.062066; dedicated:0.060958
bertopic_en,173,False,173_hold_hand_hands_cane,16,"hold, hand, hands, cane, candle, sticky, racket, ladle, holds, utopia",hold:0.341867; hand:0.14846; hands:0.133159; cane:0.063135; candle:0.063135; sticky:0.063135; racket:0.063135; ladle:0.063135; holds:0.063135; utopia:0.063135
bertopic_en,174,False,174_helped_help_volunteered_contributed,16,"helped, help, volunteered, contributed, housework, firefighters, helps, carry, him, luggage",helped:0.245293; help:0.174026; volunteered:0.161934; contributed:0.09304; housework:0.09304; firefighters:0.080967; helps:0.080967; carry:0.07394; him:0.070183; luggage:0.068979
bertopic_en,175,False,175_fire_burned_burns_flame,16,"fire, burned, burns, flame, fireman, acted, heater, talahib, matches, burn",fire:0.247026; burned:0.09925; burns:0.057025; flame:0.057025; fireman:0.057025; acted:0.057025; heater:0.057025; talahib:0.057025; matches:0.049625; burn:0.049625
bertopic_en,176,False,176_write_writing_dictate_behalf,16,"write, writing, dictate, behalf, report, ink, songs, start, enjoy, something",write:0.27781; writing:0.188063; dictate:0.060958; behalf:0.060958; report:0.053047; ink:0.048444; songs:0.048444; start:0.046171; enjoy:0.040645; something:0.036999
bertopic_en,177,False,177_tomorrow_yesterday_afternoon_sunday,16,"tomorrow, yesterday, afternoon, sunday, overtime, spare, work, open, do, friday",tomorrow:0.07975; yesterday:0.074813; afternoon:0.064186; sunday:0.062133; overtime:0.054115; spare:0.054115; work:0.053032; open:0.046361; do:0.043182; friday:0.040121
bertopic_en,178,False,178_kitchen_cooking_making_cheese,16,"kitchen, cooking, making, cheese, biðan, emma, crystal, binda, jenny, sausages",kitchen:0.164253; cooking:0.100382; making:0.099793; cheese:0.051309; biðan:0.048654; emma:0.048654; crystal:0.048654; binda:0.048654; jenny:0.048654; sausages:0.048654
bertopic_en,179,False,179_read_disgusted_text_clarity,16,"read, disgusted, text, clarity, reading, beginning, reads, writing, often, learn",read:0.343291; disgusted:0.091436; text:0.091436; clarity:0.091436; reading:0.084298; beginning:0.079571; reads:0.06779; writing:0.047016; often:0.043908; learn:0.037883
bertopic_en,180,False,180_car_ran_left_into,16,"car, ran, left, into, fixed, push, stop, drove, doll, driver",car:0.210108; ran:0.047018; left:0.045116; into:0.043083; fixed:0.04132; push:0.04132; stop:0.038843; drove:0.038547; doll:0.036408; driver:0.036408
bertopic_en,181,False,181_noodles_canton_sisig_spaghetti,16,"noodles, canton, sisig, spaghetti, cooking, knuckle, luglog, arnan, italians, malabon",noodles:0.503307; canton:0.135739; sisig:0.120305; spaghetti:0.115642; cooking:0.091947; knuckle:0.080203; luglog:0.07799; arnan:0.07799; italians:0.07799; malabon:0.07799
bertopic_en,182,False,182_meat_wanda_steak_meatballs,16,"meat, wanda, steak, meatballs, vegetarian, eat, eats, grilled, goat, symbol",meat:0.443439; wanda:0.122162; steak:0.076859; meatballs:0.066886; vegetarian:0.066886; eat:0.064603; eats:0.060602; grilled:0.056983; goat:0.05382; symbol:0.05382
bertopic_en,183,False,183_end_movie_over_when,16,"end, movie, over, when, greed, eager, began, crisis, will, world",end:0.171606; movie:0.094671; over:0.074488; when:0.060317; greed:0.058278; eager:0.058278; began:0.050716; crisis:0.050716; will:0.040686; world:0.039844
bertopic_en,184,False,184_monday_saturday_tuesday_sunday,16,"monday, saturday, tuesday, sunday, arrested, friday, today, independence, thursday, tomorrow",monday:0.299677; saturday:0.153744; tuesday:0.133772; sunday:0.132371; arrested:0.122162; friday:0.113966; today:0.113268; independence:0.076859; thursday:0.076859; tomorrow:0.067961
bertopic_en,185,False,185_benny_spoon_secretary_uncle,16,"benny, spoon, secretary, uncle, dozen, forks, fork, licks, spoons, chapter",benny:0.339536; spoon:0.24387; secretary:0.085369; uncle:0.072301; dozen:0.060958; forks:0.060958; fork:0.060958; licks:0.060958; spoons:0.060958; chapter:0.060958
bertopic_en,186,False,186_forgive_forgiveness_shame_grief,15,"forgive, forgiveness, shame, grief, sins, repent, confess, sin, us, accept",forgive:0.5638; forgiveness:0.17093; shame:0.130967; grief:0.098209; sins:0.098209; repent:0.098209; confess:0.085465; sin:0.072812; us:0.069106; accept:0.06877
bertopic_en,187,False,187_wallet_lost_passport_earring,15,"wallet, lost, passport, earring, pocket, coins, find, again, number, empty",wallet:0.382513; lost:0.198344; passport:0.159398; earring:0.071666; pocket:0.062366; coins:0.056954; find:0.052825; again:0.048426; number:0.045768; empty:0.044028
bertopic_en,188,False,188_tennis_chess_baseball_playing,15,"tennis, chess, baseball, playing, play, played, game, challenges, beats, marta",tennis:0.257226; chess:0.19908; baseball:0.14931; playing:0.119435; play:0.104629; played:0.09954; game:0.070793; challenges:0.06713; beats:0.06713; marta:0.06713
bertopic_en,189,False,189_kissed_kiss_forehead_lips,15,"kissed, kiss, forehead, lips, licking, licked, boy, mouth, girlfriend, tried",kissed:0.408753; kiss:0.365805; forehead:0.091436; lips:0.091436; licking:0.091436; licked:0.079571; boy:0.07702; mouth:0.060968; girlfriend:0.052492; tried:0.044874
bertopic_en,190,False,190_key_keys_finding_pepperberg,15,"key, keys, finding, pepperberg, id, desk, writer, give, enter, looking",key:0.287168; keys:0.20631; finding:0.058926; pepperberg:0.058926; id:0.046829; desk:0.046829; writer:0.046829; give:0.036872; enter:0.033828; looking:0.027712
bertopic_en,191,False,191_story_stories_reminded_hypothetical,15,"story, stories, reminded, hypothetical, experience, person, interesting, tell, strange, funny",story:0.309603; stories:0.172724; reminded:0.061666; hypothetical:0.061666; experience:0.061666; person:0.04607; interesting:0.045719; tell:0.045324; strange:0.041118; funny:0.041118
