model,topic_id,is_outlier,name,document_count,top_terms,term_weights
bertopic_tri,84,False,84_house_bahay_balay_ministro,26,"house, bahay, balay, ministro, balaya, kapis, nagpuyo, garahe, lives, tore",house:0.175292; bahay:0.135969; balay:0.127474; ministro:0.042232; balaya:0.042232; kapis:0.042232; nagpuyo:0.038476; garahe:0.035045; lives:0.034491; tore:0.033622
bertopic_tri,85,False,85_hugged_kissed_gakos_hug,26,"hugged, kissed, gakos, hug, hinalikan, kiss, halikan, yakapin, niyakap, gihalokan",hugged:0.179626; kissed:0.149688; gakos:0.135882; hug:0.129436; hinalikan:0.124182; kiss:0.124182; halikan:0.108159; yakapin:0.108159; niyakap:0.07799; gihalokan:0.07799
bertopic_tri,86,False,86_dao_yeyeng_klingon_nagtuon,26,"dao, yeyeng, klingon, nagtuon, aral, student, astronomiya, studied, epistemolohiya, ontolohiya",dao:0.092517; yeyeng:0.059271; klingon:0.059271; nagtuon:0.052733; aral:0.050099; student:0.049311; astronomiya:0.047184; studied:0.042891; epistemolohiya:0.042739; ontolohiya:0.042739
bertopic_tri,87,False,87_ipakita_saitama_kuhanin_peke,25,"ipakita, saitama, kuhanin, peke, show, kuhaa, take, taba, puno, nakauyon",ipakita:0.207559; saitama:0.149675; kuhanin:0.107926; peke:0.107926; show:0.094876; kuhaa:0.085924; take:0.08141; taba:0.077876; puno:0.064413; nakauyon:0.06094
bertopic_tri,88,False,88_piano_piyano_musikero_plays,25,"piano, piyano, musikero, plays, ukulele, piyanista, musician, tug, chopin, banjo",piano:0.219004; piyano:0.163124; musikero:0.130499; plays:0.086311; ukulele:0.080938; piyanista:0.080938; musician:0.077099; tug:0.077099; chopin:0.064425; banjo:0.064425
bertopic_tri,89,False,89_paniki_bats_lumilipad_galupad,25,"paniki, bats, lumilipad, galupad, kastilyo, fly, bako, daghan, maraming, castle",paniki:0.240735; bats:0.16016; lumilipad:0.134603; galupad:0.131105; kastilyo:0.104893; fly:0.092741; bako:0.089804; daghan:0.089097; maraming:0.080375; castle:0.076106
bertopic_tri,90,False,90_question_tanong_pangutana_ask,25,"question, tanong, pangutana, ask, mangutana, dr, magtatanong, questions, tanaka, tanungin",question:0.208693; tanong:0.201202; pangutana:0.191531; ask:0.177087; mangutana:0.096119; dr:0.083716; magtatanong:0.083716; questions:0.078881; tanaka:0.072089; tanungin:0.067293
bertopic_tri,91,False,91_esmeraldo_esmeralda_delicious_masarap,25,"esmeraldo, esmeralda, delicious, masarap, lami, espasol, vincente, morcon, sapin, vito",esmeraldo:0.359764; esmeralda:0.246114; delicious:0.1903; masarap:0.18245; lami:0.178153; espasol:0.101018; vincente:0.059535; morcon:0.045988; sapin:0.041685; vito:0.0414
bertopic_tri,92,False,92_start_magsugod_magsimula_magsisimula,24,"start, magsugod, magsimula, magsisimula, simulan, pagsugod, sugdi, pagbibilang, counting, sugdan",start:0.390022; magsugod:0.280192; magsimula:0.253308; magsisimula:0.140726; simulan:0.136406; pagsugod:0.107399; sugdi:0.107399; pagbibilang:0.08219; counting:0.08219; sugdan:0.08219
bertopic_tri,93,False,93_pamilya_parents_magulang_family,24,"pamilya, parents, magulang, family, guinikanan, ginikanan, your, diborsyado, inalagaan, magmasinugtanon",pamilya:0.193888; parents:0.168787; magulang:0.164641; family:0.127824; guinikanan:0.118264; ginikanan:0.096437; your:0.038657; diborsyado:0.025673; inalagaan:0.025673; magmasinugtanon:0.025673
bertopic_tri,94,False,94_buy_paliton_sell_bibilhin,24,"buy, paliton, sell, bibilhin, bought, gibaligya, ibinebenta, bumili, bilhin, presyo",buy:0.108977; paliton:0.108894; sell:0.092688; bibilhin:0.078881; bought:0.075383; gibaligya:0.075139; ibinebenta:0.060365; bumili:0.05837; bilhin:0.052587; presyo:0.050093
bertopic_tri,95,False,95_eating_melissa_pan_kumakain,23,"eating, melissa, pan, kumakain, nagakaon, de, joel, erwin, eileen, liana",eating:0.139779; melissa:0.104588; pan:0.093326; kumakain:0.089375; nagakaon:0.08522; de:0.07286; joel:0.068797; erwin:0.060729; eileen:0.060729; liana:0.060729
bertopic_tri,96,False,96_balita_news_diyaryo_newspaper,23,"balita, news, diyaryo, newspaper, reporter, mantalaan, jetjet, gregorio, dyaryo, maayong",balita:0.316054; news:0.200124; diyaryo:0.124287; newspaper:0.103124; reporter:0.064146; mantalaan:0.064146; jetjet:0.064146; gregorio:0.055237; dyaryo:0.050063; maayong:0.043376
bertopic_tri,97,False,97_libro_aklat_book_books,23,"libro, aklat, book, books, reading, brought, afghanistan, gidala, dinala, inspirasyon",libro:0.147646; aklat:0.113566; book:0.105722; books:0.065542; reading:0.057343; brought:0.054972; afghanistan:0.046739; gidala:0.045071; dinala:0.04363; inspirasyon:0.039138
bertopic_tri,98,False,98_bolpen_pen_lapis_panulat,23,"bolpen, pen, lapis, panulat, pencil, dikit, pens, papilit, porm, steypler",bolpen:0.27018; pen:0.208613; lapis:0.181432; panulat:0.12954; pencil:0.10795; dikit:0.054237; pens:0.054237; papilit:0.054237; porm:0.054237; steypler:0.054237
bertopic_tri,99,False,99_puno_trees_punuan_dahon,23,"puno, trees, punuan, dahon, noldo, rolando, kamyas, erik, wagalang, tree",puno:0.140488; trees:0.109848; punuan:0.08148; dahon:0.078729; noldo:0.056773; rolando:0.056773; kamyas:0.056773; erik:0.056773; wagalang:0.056773; tree:0.054777
bertopic_tri,100,False,100_meet_makilala_glad_makita,22,"meet, makilala, glad, makita, oregon, kosugi, lisa, ono, see, turista",meet:0.144702; makilala:0.115861; glad:0.100185; makita:0.085962; oregon:0.083716; kosugi:0.083716; lisa:0.083716; ono:0.083716; see:0.06587; turista:0.060365
bertopic_tri,101,False,101_pitsa_pizza_totong_kugita,22,"pitsa, pizza, totong, kugita, likes, johnny, dinner, sabaw, marisol, sandwich",pitsa:0.210634; pizza:0.189688; totong:0.132558; kugita:0.053301; likes:0.046952; johnny:0.045898; dinner:0.038836; sabaw:0.036238; marisol:0.036238; sandwich:0.035534
bertopic_tri,102,False,102_truth_katotohanan_kamatuoran_ebidensya,22,"truth, katotohanan, kamatuoran, ebidensya, totoo, tinuod, basehan, kamatouran, believe, tell",truth:0.21006; katotohanan:0.18109; kamatuoran:0.147607; ebidensya:0.073075; totoo:0.070223; tinuod:0.063921; basehan:0.058707; kamatouran:0.058707; believe:0.05251; tell:0.05162
bertopic_tri,103,False,103_masahe_want_wants_servesa,22,"masahe, want, wants, servesa, seguruhon, massage, server, siguraduhin, ato, mukuha",masahe:0.148398; want:0.142459; wants:0.128162; servesa:0.123144; seguruhon:0.083793; massage:0.083793; server:0.083793; siguraduhin:0.083793; ato:0.071003; mukuha:0.064638
bertopic_tri,104,False,104_tv_telebisyon_television_aw,22,"tv, telebisyon, television, aw, watched, nanood, nagtan, piece, turn, off",tv:0.248996; telebisyon:0.240969; television:0.149656; aw:0.068728; watched:0.063836; nanood:0.057657; nagtan:0.054326; piece:0.049649; turn:0.049536; off:0.046555
bertopic_tri,105,False,105_kakain_mokaon_eat_litson,22,"kakain, mokaon, eat, litson, will, roast, con, menudo, taho, tapa",kakain:0.291763; mokaon:0.230891; eat:0.162882; litson:0.136054; will:0.084481; roast:0.078233; con:0.075057; menudo:0.075057; taho:0.075057; tapa:0.072379
bertopic_tri,106,False,106_drink_beer_umiinom_sarsaparilya,22,"drink, beer, umiinom, sarsaparilya, inom, uminom, sarsaparilla, vodka, bernardo, drinking",drink:0.175644; beer:0.153173; umiinom:0.152062; sarsaparilya:0.123284; inom:0.101568; uminom:0.099046; sarsaparilla:0.098131; vodka:0.098131; bernardo:0.098131; drinking:0.092623
bertopic_tri,107,False,107_sapatos_shoes_medyas_takong,22,"sapatos, shoes, medyas, takong, wearing, feet, tiil, paa, heels, socks",sapatos:0.247344; shoes:0.141834; medyas:0.08933; takong:0.08439; wearing:0.081541; feet:0.076485; tiil:0.069375; paa:0.066628; heels:0.052776; socks:0.052776
bertopic_tri,108,False,108_bukid_farm_cow_gatas,21,"bukid, farm, cow, gatas, kambing, cows, nagbibigay, baboy, analyn, milk",bukid:0.124998; farm:0.120861; cow:0.093527; gatas:0.090729; kambing:0.079153; cows:0.074822; nagbibigay:0.074822; baboy:0.072663; analyn:0.062522; milk:0.051231
bertopic_tri,109,False,109_saging_bananas_banana_hinog,21,"saging, bananas, banana, hinog, polboron, marita, ripe, ubeng, magtalop, barkilyos",saging:0.388661; bananas:0.225989; banana:0.140542; hinog:0.125836; polboron:0.114942; marita:0.087679; ripe:0.087679; ubeng:0.076628; magtalop:0.063223; barkilyos:0.056497
bertopic_tri,110,False,110_monster_halimaw_oso_forest,21,"monster, halimaw, oso, forest, gubat, osong, bears, lasang, bear, disyerto",monster:0.300295; halimaw:0.193355; oso:0.189386; forest:0.097916; gubat:0.092586; osong:0.085787; bears:0.085787; lasang:0.081539; bear:0.078401; disyerto:0.073185
bertopic_tri,111,False,111_dance_sumayaw_danced_nisayaw,21,"dance, sumayaw, danced, nisayaw, mosayaw, dancing, manayaw, sasayaw, nagsayawan, nagsayaw",dance:0.253239; sumayaw:0.253239; danced:0.246472; nisayaw:0.209564; mosayaw:0.108159; dancing:0.07799; manayaw:0.07799; sasayaw:0.07799; nagsayawan:0.07799; nagsayaw:0.07799
bertopic_tri,112,False,112_like_larry_francisco_ganahan,21,"like, larry, francisco, ganahan, san, reggae, asadong, likes, siyopaw, raggae",like:0.225419; larry:0.17013; francisco:0.17013; ganahan:0.155697; san:0.150074; reggae:0.142462; asadong:0.142462; likes:0.104421; siyopaw:0.100049; raggae:0.080441
bertopic_tri,113,False,113_kandidato_vote_candidate_bumoto,20,"kandidato, vote, candidate, bumoto, boto, election, presidente, piliay, botar, pagboto",kandidato:0.157699; vote:0.130501; candidate:0.100754; bumoto:0.084617; boto:0.084617; election:0.084617; presidente:0.083157; piliay:0.067354; botar:0.067354; pagboto:0.067354
bertopic_tri,114,False,114_adil_kazakhstan_sobyet_kazakh,20,"adil, kazakhstan, sobyet, kazakh, soviet, ukranya, era, ruso, kanada, azeri",adil:0.194923; kazakhstan:0.167799; sobyet:0.146177; kazakh:0.145549; soviet:0.077803; ukranya:0.072627; era:0.054063; ruso:0.053945; kanada:0.051869; azeri:0.045176
bertopic_tri,115,False,115_karne_meat_vegetarian_bola,20,"karne, meat, vegetarian, bola, wanda, kanibalismo, meatballs, sekso, pahingi, simbolo",karne:0.3255; meat:0.197302; vegetarian:0.127597; bola:0.123276; wanda:0.057823; kanibalismo:0.053423; meatballs:0.053423; sekso:0.042532; pahingi:0.042532; simbolo:0.037519
bertopic_tri,116,False,116_brother_kapatid_joe_kaniyang,20,"brother, kapatid, joe, kaniyang, igsuon, igsoun, batasan, david, iyahang, lahig",brother:0.139061; kapatid:0.104547; joe:0.069895; kaniyang:0.065972; igsuon:0.065972; igsoun:0.065858; batasan:0.062734; david:0.060187; iyahang:0.054882; lahig:0.050399
bertopic_tri,117,False,117_kwarto_room_kuwarto_conference,19,"kwarto, room, kuwarto, conference, kwartong, numero, roommate, silid, number, sala",kwarto:0.190576; room:0.149767; kuwarto:0.094344; conference:0.075601; kwartong:0.067855; numero:0.054707; roommate:0.054514; silid:0.053858; number:0.041852; sala:0.036569
bertopic_tri,118,False,118_bata_children_polboron_luisa,19,"bata, children, polboron, luisa, nerria, dayaper, anak, child, pandan, ampaw",bata:0.145119; children:0.140848; polboron:0.055342; luisa:0.054529; nerria:0.054529; dayaper:0.045661; anak:0.040878; child:0.038916; pandan:0.038348; ampaw:0.036353
bertopic_tri,119,False,119_lunes_biyernes_bukas_monday,19,"lunes, biyernes, bukas, monday, tomorrow, ugma, friday, sabado, sunday, today",lunes:0.199227; biyernes:0.163163; bukas:0.127669; monday:0.125304; tomorrow:0.119469; ugma:0.118562; friday:0.095629; sabado:0.092002; sunday:0.077093; today:0.074668
bertopic_tri,120,False,120_kabayo_elepante_horse_hayop,19,"kabayo, elepante, horse, hayop, elephants, horses, animal, animals, su, sirko",kabayo:0.362722; elepante:0.180568; horse:0.174793; hayop:0.160371; elephants:0.117081; horses:0.117081; animal:0.083645; animals:0.067438; su:0.067438; sirko:0.067199
bertopic_tri,121,False,121_banyo_bath_bathroom_maligo,19,"banyo, bath, bathroom, maligo, naliligo, kasilyas, mindy, shower, nagaligo, takes",banyo:0.20137; bath:0.13361; bathroom:0.128842; maligo:0.128842; naliligo:0.116052; kasilyas:0.097465; mindy:0.07758; shower:0.07758; nagaligo:0.073099; takes:0.064421
bertopic_tri,122,False,122_talk_kausapin_magsalita_maistorya,19,"talk, kausapin, magsalita, maistorya, makausap, interbyu, mike, magstorya, maari, istorya",talk:0.289162; kausapin:0.178711; magsalita:0.131953; maistorya:0.105841; makausap:0.094997; interbyu:0.076319; mike:0.065045; magstorya:0.063331; maari:0.063331; istorya:0.051667
bertopic_tri,123,False,123_pulis_police_pulisya_policeman,19,"pulis, police, pulisya, policeman, krimen, call, nahitaboan, pinangyarihan, scene, naghanap",pulis:0.407354; police:0.231813; pulisya:0.10285; policeman:0.10285; krimen:0.097971; call:0.06541; nahitaboan:0.059031; pinangyarihan:0.059031; scene:0.059031; naghanap:0.054577
bertopic_tri,124,False,124_father_amahan_tatay_pinaggagawa,19,"father, amahan, tatay, pinaggagawa, padre, kumusta, ama, nalalaman, kambal, anumang",father:0.281306; amahan:0.246158; tatay:0.244474; pinaggagawa:0.081562; padre:0.081562; kumusta:0.080582; ama:0.071053; nalalaman:0.067682; kambal:0.062618; anumang:0.055861
bertopic_tri,125,False,125_gumamela_plants_tanom_tanim,18,"gumamela, plants, tanom, tanim, kastilyo, castle, tapad, tabi, next, adunay",gumamela:0.331667; plants:0.165621; tanom:0.157371; tanim:0.155489; kastilyo:0.129019; castle:0.096448; tapad:0.078685; tabi:0.077002; next:0.069302; adunay:0.062012
bertopic_tri,126,False,126_niyog_coconut_ninoy_dakong,18,"niyog, coconut, ninoy, dakong, lubi, maliit, small, malaki, big, taong",niyog:0.267116; coconut:0.192567; ninoy:0.128973; dakong:0.098106; lubi:0.091482; maliit:0.08298; small:0.081681; malaki:0.078525; big:0.072958; taong:0.06881
bertopic_tri,127,False,127_giuhaw_thirsty_nauuhaw_bote,18,"giuhaw, thirsty, nauuhaw, bote, baso, bottle, drank, freddy, ilimnon, botelya",giuhaw:0.19435; thirsty:0.183657; nauuhaw:0.118972; bote:0.111057; baso:0.10211; bottle:0.093004; drank:0.086045; freddy:0.080871; ilimnon:0.07676; botelya:0.06509
bertopic_tri,128,False,128_lunch_naniudto_indiyo_limos,18,"lunch, naniudto, indiyo, limos, bread, tinapay, kinain, lugaw, ate, gikaon",lunch:0.06308; naniudto:0.061843; indiyo:0.057137; limos:0.057137; bread:0.046664; tinapay:0.044883; kinain:0.044883; lugaw:0.043866; ate:0.043661; gikaon:0.042811
bertopic_tri,129,False,129_nauna_nandito_naroon_too,18,"nauna, nandito, naroon, too, here, ayan, naririto, tuara, pd, taas",nauna:0.160958; nandito:0.157228; naroon:0.133493; too:0.098062; here:0.088106; ayan:0.081528; naririto:0.081528; tuara:0.081528; pd:0.072194; taas:0.072124
bertopic_tri,130,False,130_dictionary_diksyunaryo_esperantong_word,18,"dictionary, diksyunaryo, esperantong, word, diksyonaryo, pulong, salita, cevalo, diksyonari, bokabularyo",dictionary:0.164542; diksyunaryo:0.147132; esperantong:0.093419; word:0.076177; diksyonaryo:0.073003; pulong:0.066805; salita:0.06139; cevalo:0.058109; diksyonari:0.058109; bokabularyo:0.058109
bertopic_tri,131,False,131_salamat_thank_pagtubag_imbita,18,"salamat, thank, pagtubag, imbita, muiriel, thanks, much, daghang, very, pagresponde",salamat:0.649862; thank:0.339986; pagtubag:0.085477; imbita:0.085477; muiriel:0.074463; thanks:0.070931; much:0.06924; daghang:0.065813; very:0.052; pagresponde:0.048265
bertopic_tri,132,False,132_restawrang_restwran_restaurant_mokaon,18,"restawrang, restwran, restaurant, mokaon, wish, kumain, could, eat, hope, restawran",restawrang:0.280339; restwran:0.24359; restaurant:0.22487; mokaon:0.172869; wish:0.150711; kumain:0.124879; could:0.123065; eat:0.12195; hope:0.095717; restawran:0.056485
bertopic_tri,133,False,133_drive_magmaneho_drayb_marunong,18,"drive, magmaneho, drayb, marunong, padagan, bill, magdrayb, motorsiklo, kamao, car",drive:0.296284; magmaneho:0.261862; drayb:0.190443; marunong:0.102951; padagan:0.086925; bill:0.083397; magdrayb:0.080421; motorsiklo:0.064565; kamao:0.064565; car:0.062928
bertopic_tri,134,False,134_tinutong_celeste_learned_bowl,18,"tinutong, celeste, learned, bowl, mangkok, apprentice, fed, panaksan, gipakaon, ginapakaon",tinutong:0.556661; celeste:0.210248; learned:0.193873; bowl:0.151171; mangkok:0.143486; apprentice:0.121672; fed:0.107228; panaksan:0.103798; gipakaon:0.086925; ginapakaon:0.086925
bertopic_tri,135,False,135_run_tumakbo_fast_modagan,18,"run, tumakbo, fast, modagan, barrichello, takbo, dagan, paspas, mabilis, tumatakbo",run:0.258754; tumakbo:0.197425; fast:0.160773; modagan:0.151348; barrichello:0.12047; takbo:0.12047; dagan:0.113708; paspas:0.107182; mabilis:0.100225; tumatakbo:0.100036
bertopic_tri,136,False,136_kapihan_lingkuranan_chairs_silya,17,"kapihan, lingkuranan, chairs, silya, dining, doon, room, mesa, tables, cafeteria",kapihan:0.2807; lingkuranan:0.216815; chairs:0.214072; silya:0.205595; dining:0.16518; doon:0.134548; room:0.088098; mesa:0.062082; tables:0.059003; cafeteria:0.057426
bertopic_tri,137,False,137_salida_palabas_movie_pelikula,17,"salida, palabas, movie, pelikula, pelikulang, show, negro, solaris, bida, movies",salida:0.278366; palabas:0.173319; movie:0.161416; pelikula:0.12435; pelikulang:0.105844; show:0.100997; negro:0.095599; solaris:0.095599; bida:0.068933; movies:0.063732
bertopic_tri,138,False,138_flowers_bulaklak_bulak_hardin,17,"flowers, bulaklak, bulak, hardin, rosas, garden, roses, bing, noel, sampaguita",flowers:0.209061; bulaklak:0.153569; bulak:0.153569; hardin:0.091683; rosas:0.089149; garden:0.084006; roses:0.079665; bing:0.062175; noel:0.062175; sampaguita:0.050043
bertopic_tri,139,False,139_ilaw_suga_light_dark,17,"ilaw, suga, light, dark, turn, madilim, off, patayin, ngitngit, bago",ilaw:0.190263; suga:0.162464; light:0.14716; dark:0.10831; turn:0.096445; madilim:0.094019; off:0.075535; patayin:0.073917; ngitngit:0.064443; bago:0.057283
bertopic_tri,140,False,140_good_maayo_mabuti_magaling,17,"good, maayo, mabuti, magaling, mahusay, great, araro, excellent, napakahusay, pagdaro",good:0.19295; maayo:0.160463; mabuti:0.140938; magaling:0.099105; mahusay:0.087611; great:0.087611; araro:0.068558; excellent:0.068558; napakahusay:0.068558; pagdaro:0.068558
bertopic_tri,141,False,141_shouted_sumigaw_angry_singgit,17,"shouted, sumigaw, angry, singgit, gashagit, shouting, bayolente, sumisigaw, galit, sunog",shouted:0.301541; sumigaw:0.27789; angry:0.201435; singgit:0.168349; gashagit:0.135249; shouting:0.135249; bayolente:0.135249; sumisigaw:0.125045; galit:0.118895; sunog:0.117822
bertopic_tri,142,False,142_exam_eksamen_eksam_papasa,17,"exam, eksamen, eksam, papasa, pagsusulit, passed, monica, pass, nakapasa, tuon",exam:0.258312; eksamen:0.216024; eksam:0.185531; papasa:0.102285; pagsusulit:0.102285; passed:0.092254; monica:0.081416; pass:0.081416; nakapasa:0.081416; tuon:0.067607
bertopic_tri,143,False,143_tubig_water_gripo_faucet,17,"tubig, water, gripo, faucet, amason, cannot, nellie, guba, broken, mabuhay",tubig:0.276005; water:0.180438; gripo:0.125231; faucet:0.060365; amason:0.060365; cannot:0.052236; nellie:0.0493; guba:0.043558; broken:0.042394; mabuhay:0.039509
bertopic_tri,144,False,144_sopas_soup_sabaw_gibutang,17,"sopas, soup, sabaw, gibutang, nilalagyan, puts, nilulutong, giluto, liliana, asin",sopas:0.196751; soup:0.166176; sabaw:0.124373; gibutang:0.104218; nilalagyan:0.10262; puts:0.098455; nilulutong:0.098455; giluto:0.094941; liliana:0.068601; asin:0.05354
bertopic_tri,145,False,145_hepe_york_francisco_barko,16,"hepe, york, francisco, barko, traveled, chicago, nagbiyahe, san, kolehiyo, binibigay",hepe:0.08815; york:0.076776; francisco:0.066113; barko:0.063874; traveled:0.05992; chicago:0.05992; nagbiyahe:0.05992; san:0.058319; kolehiyo:0.055361; binibigay:0.055361
bertopic_tri,146,False,146_prayed_ampo_nagdasal_grace,16,"prayed, ampo, nagdasal, grace, gaampo, eva, simbahan, hesus, nagpandesal, jesus",prayed:0.308372; ampo:0.27874; nagdasal:0.247762; grace:0.143862; gaampo:0.143862; eva:0.143862; simbahan:0.138805; hesus:0.103735; nagpandesal:0.103735; jesus:0.095908
bertopic_tri,147,False,147_kawayan_bamboo_gawang_vito,16,"kawayan, bamboo, gawang, vito, hinimo, made, kahoy, kastilyo, built, bakal",kawayan:0.286595; bamboo:0.172621; gawang:0.137677; vito:0.133201; hinimo:0.123301; made:0.114176; kahoy:0.0888; kastilyo:0.07506; built:0.07183; bakal:0.066364
bertopic_tri,148,False,148_kamera_camera_picture_hulagway,16,"kamera, camera, picture, hulagway, litrato, koala, pagtagilakuan, pictures, kapintasan, daytoy",kamera:0.215229; camera:0.153531; picture:0.095567; hulagway:0.087732; litrato:0.082457; koala:0.079239; pagtagilakuan:0.057137; pictures:0.057137; kapintasan:0.057137; daytoy:0.057137
bertopic_tri,149,False,149_pagong_lizard_turtle_palaka,16,"pagong, lizard, turtle, palaka, pawikan, tuko, butiking, ahas, bitin, binti",pagong:0.176136; lizard:0.114208; turtle:0.114208; palaka:0.10879; pawikan:0.090907; tuko:0.090907; butiking:0.090907; ahas:0.085656; bitin:0.085656; binti:0.073073
bertopic_tri,150,False,150_bob_promised_inuutusan_ginasugo,16,"bob, promised, inuutusan, ginasugo, ampingan, propesora, giingon, pangako, saad, ordered",bob:0.132914; promised:0.120465; inuutusan:0.111299; ginasugo:0.111299; ampingan:0.111299; propesora:0.096958; giingon:0.093007; pangako:0.092358; saad:0.092358; ordered:0.088609
bertopic_tri,151,False,151_bakla_bayot_gay_gays,16,"bakla, bayot, gay, gays, tomboy, marcel, karapatan, prefers, kasintahan, boyfriend",bakla:0.310015; bayot:0.277891; gay:0.259365; gays:0.087679; tomboy:0.079481; marcel:0.075501; karapatan:0.052464; prefers:0.05095; kasintahan:0.046986; boyfriend:0.04562
bertopic_tri,152,False,152_marco_who_kontrol_kapitan,16,"marco, who, kontrol, kapitan, mandarakip, captors, mangunguha, captain, tawhana, control",marco:0.260403; who:0.235574; kontrol:0.201602; kapitan:0.189958; mandarakip:0.123124; captors:0.123124; mangunguha:0.123124; captain:0.109027; tawhana:0.100801; control:0.094979
bertopic_tri,153,False,153_gutom_hungry_gigutom_nagugutom,16,"gutom, hungry, gigutom, nagugutom, nami, leftover, pinrito, natirang, ginutom, ginagutom",gutom:0.496505; hungry:0.424002; gigutom:0.267118; nagugutom:0.144997; nami:0.105772; leftover:0.068558; pinrito:0.068558; natirang:0.068558; ginutom:0.068558; ginagutom:0.068558
bertopic_tri,154,False,154_restawran_bintana_kapihan_windows,15,"restawran, bintana, kapihan, windows, doon, doors, kuwadrado, square, trianggulo, tatsulok",restawran:0.200488; bintana:0.154932; kapihan:0.145934; windows:0.140664; doon:0.139901; doors:0.117858; kuwadrado:0.106988; square:0.101913; trianggulo:0.097776; tatsulok:0.097776
bertopic_tri,155,False,155_mahulog_bibigyan_ulitin_tagaan,15,"mahulog, bibigyan, ulitin, tagaan, makuha, repeat, chance, pagkakataon, una, give",mahulog:0.057104; bibigyan:0.057104; ulitin:0.054395; tagaan:0.054395; makuha:0.048715; repeat:0.048715; chance:0.047299; pagkakataon:0.043855; una:0.043197; give:0.042103
bertopic_tri,156,False,156_baseball_golf_bola_beysbol,15,"baseball, golf, bola, beysbol, saker, laro, game, soccer, ball, dula",baseball:0.191402; golf:0.17013; bola:0.164369; beysbol:0.147773; saker:0.124106; laro:0.100049; game:0.09324; soccer:0.093079; ball:0.088664; dula:0.084871
bertopic_tri,157,False,157_europa_europe_croatia_duhat,15,"europa, europe, croatia, duhat, silangang, kroasya, southeastern, sidlakang, europeo, krisis",europa:0.428934; europe:0.310448; croatia:0.127506; duhat:0.091093; silangang:0.073183; kroasya:0.073183; southeastern:0.073183; sidlakang:0.073183; europeo:0.063753; krisis:0.063753
bertopic_tri,158,False,158_susi_key_keys_legros,15,"susi, key, keys, legros, pepperberg, yawi, yabi, alpabeto, ginoong, magbasa",susi:0.518179; key:0.251312; keys:0.173172; legros:0.115764; pepperberg:0.115764; yawi:0.083474; yabi:0.077176; alpabeto:0.072718; ginoong:0.05717; magbasa:0.047428
bertopic_tri,159,False,159_tired_pagod_gikapoy_bisi,15,"tired, pagod, gikapoy, bisi, melanie, looks, mukhang, busy, napakapagod, mapapagod",tired:0.357644; pagod:0.341891; gikapoy:0.299868; bisi:0.152761; melanie:0.131544; looks:0.092511; mukhang:0.091206; busy:0.081862; napakapagod:0.062197; mapapagod:0.062197
bertopic_tri,160,False,160_haven_pako_eaten_yet,15,"haven, pako, eaten, yet, mikaon, kumakain, dinner, anuman, panihapon, nabusog",haven:0.30586; pako:0.255656; eaten:0.24904; yet:0.209861; mikaon:0.197187; kumakain:0.093194; dinner:0.069208; anuman:0.067868; panihapon:0.052682; nabusog:0.051565
bertopic_tri,161,False,161_rice_kanin_kan_mapo,15,"rice, kanin, kan, mapo, empong, sinangag, sushi, bowls, tokwang, asyano",rice:0.230073; kanin:0.15429; kan:0.113008; mapo:0.089264; empong:0.089264; sinangag:0.088166; sushi:0.069666; bowls:0.064365; tokwang:0.064365; asyano:0.064365
bertopic_tri,162,False,162_kompyuter_computer_mac_printer,15,"kompyuter, computer, mac, printer, gamit, katapusan, gamitin, kokonek, profersora, nakakonek",kompyuter:0.404996; computer:0.281219; mac:0.088729; printer:0.088729; gamit:0.049646; katapusan:0.041015; gamitin:0.038116; kokonek:0.036126; profersora:0.036126; nakakonek:0.036126
bertopic_tri,163,False,163_nakatira_nagpuyo_live_tiyera,15,"nakatira, nagpuyo, live, tiyera, nara, where, ginoong, dito, been, lumampas",nakatira:0.145971; nagpuyo:0.140401; live:0.126763; tiyera:0.113961; nara:0.111198; where:0.097793; ginoong:0.070363; dito:0.06938; been:0.067117; lumampas:0.05801
bertopic_tri,164,False,164_kambal_sanggol_twins_nanganak,15,"kambal, sanggol, twins, nanganak, baby, birth, daughters, anak, grabidad, inahan",kambal:0.157749; sanggol:0.118611; twins:0.113983; nanganak:0.113983; baby:0.112581; birth:0.075989; daughters:0.075989; anak:0.07358; grabidad:0.061081; inahan:0.060901
bertopic_tri,165,False,165_ngipon_ngipin_teeth_brush,15,"ngipon, ngipin, teeth, brush, tooth, toothpaste, toothache, manutbras, magsipilyo, sipilyuhin",ngipon:0.175704; ngipin:0.175704; teeth:0.161648; brush:0.144273; tooth:0.074461; toothpaste:0.074461; toothache:0.053692; manutbras:0.053692; magsipilyo:0.053692; sipilyuhin:0.053692
bertopic_tri,166,False,166_joel_prefers_tosilog_tapsilog,14,"joel, prefers, tosilog, tapsilog, bacsilog, bicol, drake, mork, terry, express",joel:0.317924; prefers:0.282668; tosilog:0.132215; tapsilog:0.128782; bacsilog:0.112256; bicol:0.112256; drake:0.112256; mork:0.112256; terry:0.112256; express:0.112256
bertopic_tri,167,False,167_dream_damgo_panaginip_nagdamgo,14,"dream, damgo, panaginip, nagdamgo, pangarap, mexico, mayuko, true, dreamed, dreaming",dream:0.304189; damgo:0.253423; panaginip:0.253423; nagdamgo:0.198041; pangarap:0.148531; mexico:0.141485; mayuko:0.135742; true:0.122135; dreamed:0.113667; dreaming:0.113667
